Frequency_Hz,Reflection_Coefficient,Absorption_Coefficient,Attenuation_dB,Specific_Resistance_Ratio,Specific_Reactance_Ratio
2212,0.7671471,0.4114853,2.302427,1.07438,2.478077
2216,0.7704957,0.4063364,2.264596,1.079109,2.510004
2220,0.7674377,0.4110394,2.299137,1.095657,2.504102
2224,0.769251,0.4082529,2.278639,1.084411,2.506017
2228,0.774241,0.4005508,2.222476,1.076615,2.537521
2232,0.7735452,0.4016278,2.230286,1.09912,2.55741
2236,0.772208,0.4036949,2.245315,1.129854,2.580475
2240,0.7780668,0.394612,2.179662,1.09434,2.589703
2244,0.779861,0.3918168,2.159656,1.095236,2.605972
2248,0.775799,0.3981358,2.205015,1.116029,2.595182
2252,0.7788342,0.3934174,2.1711,1.101704,2.604653
2256,0.7850821,0.3836461,2.101698,1.096161,2.652354
2260,0.7819611,0.3885368,2.136297,1.131365,2.665469
2264,0.7852644,0.3833598,2.099682,1.114134,2.674955
2268,0.7858464,0.3824455,2.093247,1.123735,2.691264
2272,0.7844375,0.3846577,2.108833,1.165345,2.725717
2276,0.7845402,0.3844966,2.107696,1.195903,2.760298
2280,0.7855211,0.3829565,2.096842,1.19881,2.77252
2284,0.7876861,0.3795506,2.072936,1.167264,2.757626
2288,0.792339,0.3721989,2.021779,1.150261,2.781757
2292,0.793087,0.371013,2.013583,1.173815,2.815985
2296,0.7952317,0.3676065,1.990126,1.192032,2.857575
2300,0.7963382,0.3658454,1.978049,1.210445,2.889365
2304,0.7950101,0.367959,1.992547,1.220313,2.887207
2308,0.7900756,0.3757805,2.046627,1.275499,2.898131
2312,0.7901934,0.3755944,2.045332,1.301496,2.926392
2316,0.7914814,0.3735572,2.031186,1.298233,2.935886
2320,0.7948098,0.3682774,1.994736,1.313232,2.985375
2324,0.7960655,0.3662797,1.981024,1.303347,2.987967
2328,0.7894548,0.3767612,2.053455,1.323969,2.942021
2332,0.7870165,0.380605,2.080323,1.329746,2.923587
2336,0.7935645,0.3702554,2.008356,1.309767,2.968982
2340,0.7906359,0.3748949,2.04047,1.34828,2.978467
2344,0.7908989,0.374479,2.037581,1.371196,3.003975
2348,0.793079,0.3710257,2.013671,1.344015,2.999218
2352,0.7985296,0.3623505,1.95418,1.340657,3.053013
2356,0.8008078,0.3587068,1.929434,1.361726,3.09953
2360,0.7963538,0.3658206,1.977879,1.390285,3.080318
2364,0.7909797,0.374351,2.036693,1.4147,3.047215
2368,0.7937385,0.3699791,2.006451,1.409872,3.071684
2372,0.7960667,0.3662778,1.981011,1.417816,3.10446
2376,0.7907248,0.3747543,2.039493,1.439939,3.06857
2380,0.79097,0.3743664,2.036799,1.440637,3.071822
2384,0.7946846,0.3684764,1.996104,1.43637,3.107512
2388,0.7905494,0.3750317,2.04142,1.453879,3.079807
2392,0.7877201,0.379497,2.072561,1.487142,3.080422
2396,0.7903178,0.3753978,2.043965,1.451117,3.074769
2400,0.792739,0.3715648,2.017395,1.461142,3.110046
2404,0.7939487,0.3696455,2.004152,1.472522,3.133856
2408,0.78728,0.3801902,2.077415,1.53146,3.11517
2412,0.78791,0.3791978,2.070468,1.522496,3.114031
2416,0.7873982,0.3800042,2.076113,1.539884,3.123799
2420,0.7855977,0.3828362,2.095995,1.536747,3.101832
2424,0.7878687,0.3792629,2.070923,1.519064,3.110553
2428,0.7876721,0.3795726,2.073091,1.498446,3.090087
2432,0.7917997,0.3730533,2.027694,1.480971,3.118372
2436,0.7927958,0.3714749,2.016773,1.475195,3.123803
2440,0.7937604,0.3699444,2.006211,1.484819,3.143276
2444,0.8006043,0.3590328,1.931642,1.431106,3.167608
2448,0.8047552,0.3523691,1.886724,1.397934,3.18102
2452,0.8102649,0.3434707,1.827459,1.357999,3.202321
2456,0.8144969,0.3365948,1.782211,1.35838,3.252793
2460,0.8124146,0.3399826,1.804446,1.363607,3.23367
2464,0.8188291,0.3295189,1.736134,1.340795,3.285798
2468,0.8253374,0.3188182,1.667369,1.315469,3.338102
2472,0.8238156,0.3213279,1.6834,1.338624,3.345817
2476,0.8276397,0.3150125,1.643174,1.319017,3.372079
2480,0.8311836,0.3091338,1.606061,1.303022,3.399468
2484,0.8341011,0.3042753,1.575626,1.320318,3.460204
2488,0.8334672,0.3053324,1.58223,1.362848,3.502985
2492,0.8356258,0.3017295,1.559763,1.343403,3.509677
2496,0.8386725,0.2966285,1.528152,1.341215,3.55033
2500,0.8404824,0.2935894,1.509428,1.343426,3.579361
2504,0.8387656,0.2964723,1.527188,1.361842,3.5771
2508,0.8367628,0.2998281,1.547953,1.397548,3.591159
2512,0.8390753,0.2959526,1.523981,1.387349,3.61269
2516,0.8410543,0.2926278,1.50352,1.406423,3.665225
2520,0.8409045,0.2928796,1.505066,1.404734,3.660929
2524,0.8417765,0.2914122,1.496063,1.412337,3.683305
2528,0.840757,0.2931277,1.50659,1.4317,3.691032
2532,0.8412582,0.2922846,1.501414,1.445556,3.71512
2536,0.8397575,0.2948073,1.516922,1.474598,3.726121
2540,0.841516,0.2918508,1.498752,1.451462,3.726063
2544,0.8431024,0.2891784,1.482394,1.447455,3.745876
2548,0.8449244,0.2861027,1.463642,1.444299,3.770695
2552,0.8439493,0.2877495,1.473673,1.457299,3.770883
2556,0.8432553,0.2889205,1.480819,1.467827,3.772447
2560,0.8429733,0.289396,1.483724,1.497537,3.802775
2564,0.843097,0.2891874,1.482449,1.499682,3.807228
2568,0.8449716,0.286023,1.463158,1.480739,3.814959
2572,0.8454487,0.2852166,1.458255,1.492491,3.836513
2576,0.8471619,0.2823167,1.440672,1.481932,3.85185
2580,0.8484537,0.2801263,1.427437,1.465909,3.853751
2584,0.8497355,0.2779496,1.414325,1.477083,3.888561
2588,0.8504376,0.2767558,1.407151,1.480432,3.904408
2592,0.8504299,0.276769,1.40723,1.481688,3.905802
2596,0.8505447,0.2765737,1.406057,1.491974,3.920207
2600,0.8525622,0.2731376,1.385478,1.482669,3.943286
2604,0.8542998,0.2701719,1.367794,1.466745,3.953593
2608,0.8554204,0.2682559,1.356408,1.456126,3.95979
2612,0.8531463,0.2721413,1.379529,1.479475,3.949416
2616,0.8534915,0.2715523,1.376016,1.491169,3.969784
2620,0.8549201,0.2691116,1.361489,1.476316,3.976356
2624,0.8571377,0.2653149,1.338988,1.450881,3.983376
2628,0.8585492,0.2628932,1.324696,1.45691,4.016332
2632,0.8597998,0.2607443,1.312053,1.451262,4.031711
2636,0.8602227,0.2600169,1.307782,1.460714,4.051661
2640,0.8604704,0.2595907,1.305281,1.458464,4.0533
2644,0.8623552,0.2563434,1.286276,1.441962,4.066607
2648,0.8630924,0.2550715,1.278854,1.440959,4.079052
2652,0.8626776,0.2557874,1.28303,1.455459,4.090376
2656,0.862501,0.2560921,1.284808,1.461339,4.094756
2660,0.8620438,0.2568805,1.289413,1.454987,4.077901
2664,0.8625339,0.2560352,1.284476,1.456432,4.088954
2668,0.8628428,0.2555023,1.281366,1.461357,4.101208
2672,0.8666929,0.2488434,1.242695,1.417503,4.115962
2676,0.8660038,0.2500375,1.249604,1.432399,4.122909
2680,0.8625793,0.2559569,1.284019,1.460742,4.095448
2684,0.8641557,0.2532349,1.26816,1.456167,4.119259
2688,0.8673393,0.2477225,1.236219,1.425802,4.139812
2692,0.8672279,0.2479159,1.237336,1.436782,4.152573
2696,0.8665062,0.2491671,1.244567,1.455843,4.164156
2700,0.8649335,0.2518901,1.260346,1.463426,4.143749
2704,0.8677342,0.2470374,1.232266,1.438639,4.16501
2708,0.8676109,0.2472514,1.2335,1.423792,4.142362
2712,0.869827,0.2434011,1.211343,1.401206,4.154675
2716,0.870284,0.2426057,1.20678,1.395049,4.155097
2720,0.8697832,0.2434772,1.21178,1.410991,4.167469
2724,0.8688675,0.2450693,1.220929,1.429433,4.174798
2728,0.870509,0.2422141,1.204535,1.392581,4.156088
2732,0.8737838,0.2365019,1.171921,1.350334,4.161055
2736,0.873069,0.2377505,1.179029,1.380617,4.190544
2740,0.8742428,0.2356995,1.167359,1.376898,4.209199
2744,0.8715714,0.2403634,1.193941,1.408311,4.199572
2748,0.8720341,0.2395565,1.18933,1.395025,4.190145
2752,0.8773628,0.2302346,1.136416,1.337056,4.215167
2756,0.8803821,0.2249273,1.106576,1.333876,4.274815
2760,0.8756706,0.233201,1.153184,1.366194,4.223137
2764,0.8776218,0.22978,1.133852,1.330023,4.209983
2768,0.8798913,0.2257913,1.11142,1.304612,4.219073
2772,0.8797302,0.2260748,1.11301,1.315835,4.233006
2776,0.8771753,0.2305635,1.138272,1.333898,4.206478
2780,0.8769479,0.2309623,1.140524,1.31658,4.175536
2784,0.8786423,0.2279878,1.123758,1.302716,4.189678
2788,0.8811494,0.2235757,1.099009,1.286847,4.218217
2792,0.8804076,0.2248824,1.106324,1.306852,4.233618
2796,0.8788018,0.2277074,1.122181,1.330275,4.235325
2800,0.8789716,0.2274089,1.120503,1.307585,4.204136
2804,0.8790504,0.2272704,1.119724,1.287248,4.174243
2808,0.8805711,0.2245946,1.104712,1.271894,4.182196
2812,0.8841156,0.2183396,1.069819,1.22473,4.181834
2816,0.8827828,0.2206945,1.082922,1.244034,4.184727
2820,0.8784356,0.228351,1.125802,1.277257,4.145802
2824,0.8799928,0.2256126,1.110417,1.258682,4.148996
2828,0.8815308,0.2229034,1.09525,1.252962,4.172356
2832,0.8815625,0.2228475,1.094938,1.247911,4.164885
2836,0.8785962,0.2280686,1.124213,1.273094,4.142621
2840,0.8812815,0.223343,1.097707,1.236809,4.140959
2844,0.883944,0.218643,1.071505,1.19204,4.123462
2848,0.8851352,0.2165356,1.059807,1.176276,4.122237
2852,0.8864288,0.2142439,1.047123,1.166593,4.133585
2856,0.8863319,0.2144158,1.048073,1.168934,4.135526
2860,0.8869201,0.2133728,1.04231,1.167969,4.14672
2864,0.8867508,0.213673,1.043968,1.145975,4.10459
2868,0.8894914,0.2088051,1.017165,1.129608,4.135728
2872,0.8866577,0.2138382,1.044881,1.150565,4.110625
2876,0.8869405,0.2133365,1.04211,1.137915,4.094497
2880,0.886224,0.2146071,1.04913,1.144585,4.090764
2884,0.8882625,0.2109898,1.029174,1.10954,4.072443
2888,0.8909674,0.2061772,1.002764,1.08931,4.094907
2892,0.8890399,0.209608,1.021575,1.119432,4.10736
2896,0.8893208,0.2091085,1.018831,1.102334,4.082469
2900,0.8913848,0.2054331,0.9986952,1.078525,4.084086
2904,0.8926489,0.2031779,0.9863862,1.050029,4.058262
2908,0.8943424,0.2001517,0.969924,1.031313,4.060097
2912,0.8927497,0.202998,0.9854062,1.043096,4.047169
2916,0.8906263,0.2067849,1.00609,1.064331,4.040633
2920,0.8950285,0.198924,0.9632629,1.013453,4.040383
2924,0.895291,0.1984541,0.9607159,1.009811,4.039085
2928,0.8941398,0.2005141,0.9718918,1.024547,4.042229
2932,0.895997,0.1971894,0.9538689,0.9897613,4.01475
2936,0.8937394,0.2012299,0.9757818,1.00563,3.995887
2940,0.894806,0.1993222,0.965422,0.9892096,3.986793
2944,0.8935959,0.2014863,0.9771762,1.006555,3.994537
2948,0.8934684,0.2017142,0.9784157,1.004421,3.987481
2952,0.8942964,0.2002339,0.9703703,0.9954242,3.987919
2956,0.8940303,0.2007099,0.9729556,0.9963294,3.983816
2960,0.896255,0.196727,0.9513685,0.9666573,3.973293
2964,0.896324,0.1966032,0.9506992,0.968222,3.978079
2968,0.8944936,0.1998811,0.968455,0.9668883,3.934542
2972,0.8955285,0.1980287,0.958412,0.9525999,3.927977
2976,0.8953565,0.1983368,0.9600804,0.963205,3.94607
2980,0.8967508,0.195838,0.9465644,0.9445277,3.93838
2984,0.8968633,0.1956362,0.9454746,0.9344419,3.919648
2988,0.8977466,0.194051,0.9369245,0.9278101,3.925382
2992,0.8972734,0.1949004,0.9415039,0.9229613,3.904412
2996,0.8990003,0.1917984,0.9248029,0.9041743,3.902677
3000,0.8983598,0.1929497,0.9309941,0.905356,3.890805
3004,0.8975518,0.1944007,0.9388094,0.9035934,3.868943
3008,0.8978798,0.1938118,0.9356356,0.8991293,3.86653
3012,0.8973638,0.1947381,0.9406288,0.9021549,3.861661
3016,0.8979307,0.1937204,0.9351433,0.8941069,3.856704
3020,0.8989187,0.1919451,0.9255912,0.8760979,3.838948
3024,0.8993114,0.1912389,0.9217977,0.8739755,3.84298
3028,0.899439,0.1910094,0.9205652,0.8664529,3.828978
3032,0.8986737,0.1923857,0.9279599,0.8730148,3.826639
3036,0.897737,0.1940683,0.9370174,0.8775032,3.815949
3040,0.8988429,0.1920815,0.9263246,0.8669044,3.816741
3044,0.8989594,0.191872,0.9251985,0.8589463,3.801443
3048,0.897938,0.1937073,0.935073,0.8656733,3.794096
3052,0.8984829,0.1927286,0.9298043,0.861384,3.796435
3056,0.8979828,0.1936268,0.9346393,0.8575799,3.776975
3060,0.8982552,0.1931376,0.9320055,0.8511842,3.76851
3064,0.8980575,0.1934927,0.933917,0.8474326,3.755747
3068,0.8976371,0.1942477,0.9379843,0.84916,3.750564
3072,0.8990513,0.1917067,0.9243103,0.8347354,3.748421
3076,0.9003742,0.1893262,0.9115388,0.8185998,3.740013
3080,0.9005822,0.1889517,0.909533,0.8166125,3.739939
3084,0.899139,0.1915491,0.9234633,0.8252457,3.728481
3088,0.8985135,0.1926735,0.9295079,0.8276605,3.720526
3092,0.898293,0.1930698,0.9316401,0.8229793,3.705017
3096,0.8980419,0.1935207,0.9340679,0.8212898,3.695761
3100,0.8997787,0.1903983,0.9172857,0.8016177,3.687145
3104,0.9000099,0.1899821,0.915054,0.799234,3.686505
3108,0.8994265,0.1910321,0.9206868,0.7967414,3.668052
3112,0.8995275,0.1908503,0.9197113,0.7911476,3.656956
3116,0.9000905,0.189837,0.9142762,0.7918476,3.670704
3120,0.8996667,0.1905998,0.9183669,0.7874177,3.651052
3124,0.9003637,0.1893451,0.91164,0.7805317,3.649491
3128,0.8995026,0.1908951,0.9199519,0.7806922,3.631486
3132,0.8991681,0.1914968,0.9231826,0.7832692,3.630557
3136,0.8998163,0.1903307,0.9169232,0.7765863,3.628294
3140,0.8989546,0.1918806,0.9252446,0.7785146,3.614698
3144,0.8993442,0.19118,0.9214812,0.7700219,3.602492
3148,0.8994401,0.1910075,0.920555,0.773383,3.612614
3152,0.8982033,0.1932309,0.9325076,0.7750171,3.590634
3156,0.8993644,0.1911438,0.9212866,0.7645026,3.589571
3160,0.8997157,0.1905117,0.9178942,0.7607806,3.587905
3164,0.8992238,0.1913965,0.922644,0.7641574,3.58579
3168,0.8986561,0.1924171,0.9281291,0.7647952,3.575499
3172,0.8993496,0.1911703,0.9214293,0.7570769,3.571213
3176,0.9000458,0.1899176,0.9147081,0.7495449,3.567329
3180,0.9008673,0.1884381,0.9067833,0.7384418,3.557081
3184,0.8989246,0.1919345,0.9255341,0.7529133,3.55223
3188,0.8985104,0.192679,0.9295378,0.7577748,3.555498
3192,0.8978487,0.1938677,0.9359367,0.7577649,3.541885
3196,0.8996003,0.1907194,0.9190086,0.7369941,3.527038
3200,0.8981406,0.1933435,0.9331135,0.7511622,3.531841
3204,0.8970511,0.1952993,0.9436563,0.7566882,3.523077
3208,0.8965577,0.1961842,0.9484347,0.7544945,3.507868
3212,0.8948669,0.1992131,0.9648306,0.7718899,3.515563
3216,0.8946343,0.1996295,0.9670892,0.7751076,3.518511
3220,0.8941584,0.2004808,0.9717112,0.7767171,3.512885
3224,0.8952874,0.1984605,0.9607505,0.7740508,3.529001
3228,0.8944446,0.1999689,0.9689312,0.7688097,3.499985
3232,0.8936164,0.2014496,0.9769768,0.7779841,3.505208
3236,0.8938209,0.2010843,0.9749902,0.7778748,3.508956
3240,0.8962382,0.1967571,0.9515309,0.7588611,3.511948
3244,0.896615,0.1960816,0.9478802,0.7569992,3.515037
3248,0.8985489,0.1926098,0.9291655,0.7437643,3.522117
3252,0.9006381,0.188851,0.9089936,0.7271782,3.524061
3256,0.9002331,0.1895803,0.9128999,0.7279313,3.517535
3260,0.8991721,0.1914896,0.9231437,0.7363928,3.516724
3264,0.8973897,0.1946918,0.940379,0.7450559,3.501738
3268,0.8954182,0.1982263,0.9594821,0.7615121,3.501942
3272,0.8956677,0.1977793,0.9570614,0.7551786,3.491776
3276,0.8990342,0.1917375,0.9244758,0.7341565,3.508356
3280,0.8994398,0.191008,0.9205579,0.7259941,3.496337
3284,0.8996294,0.190667,0.9187278,0.7193081,3.483437
3288,0.9023244,0.1858106,0.8927457,0.7011624,3.492875
3292,0.9018075,0.1867433,0.8977234,0.7000926,3.479298
3296,0.8999667,0.19006,0.9154717,0.7243013,3.502916
3300,0.8996748,0.1905853,0.9182892,0.7336331,3.520226
3304,0.9031324,0.1843518,0.8849711,0.7006414,3.508574
3308,0.9062698,0.1786751,0.8548499,0.6755145,3.509329
3312,0.902236,0.1859701,0.8935965,0.7039801,3.498319
3316,0.90188,0.1866125,0.8970253,0.7046207,3.492516
3320,0.9003207,0.1894226,0.9120551,0.7121137,3.479401
3324,0.9007471,0.1886546,0.9079423,0.7155632,3.496965
3328,0.9028409,0.1848783,0.8877754,0.7016078,3.504913
3332,0.8998995,0.1901809,0.9161198,0.7188731,3.487871
3336,0.9000297,0.1899465,0.9148631,0.7185217,3.489659
3340,0.9043423,0.182165,0.8733432,0.6921004,3.511982
3344,0.9046301,0.1816443,0.870579,0.6966382,3.530173
3348,0.9028276,0.1849024,0.8879037,0.7103913,3.52739
3352,0.9002352,0.1895765,0.9128798,0.7285993,3.519253
3356,0.8996658,0.1906015,0.9183758,0.7267581,3.502883
3360,0.9002576,0.1895362,0.9126636,0.7268022,3.515209
3364,0.9018425,0.1866801,0.8973862,0.7182041,3.526577
3368,0.8991817,0.1914724,0.9230512,0.7354226,3.514518
3372,0.9000107,0.1899807,0.9150466,0.7243057,3.503834
3376,0.9010913,0.1880344,0.9046238,0.7146742,3.501848
3380,0.899368,0.1911371,0.9212511,0.7201216,3.48015
3384,0.8982092,0.1932203,0.9324505,0.7131133,3.439177
3388,0.8998545,0.1902619,0.9165543,0.7051235,3.452075
3392,0.902002,0.1863924,0.8958502,0.6749876,3.41756
3396,0.9020295,0.1863428,0.8955851,0.6518811,3.356256
3400,0.9034025,0.1838639,0.8823743,0.6296685,3.323064
